epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,629.235,0.45848,0.542,0.93033,0.85135,0.90188,0.92932,0.80903,0.51028,0.59383,0.94021,0.000277405,0.000277405,0.000277405
61,641.016,0.49756,0.59846,0.94647,0.89741,0.90704,0.94522,0.82508,0.4905,0.46789,0.93807,0.000270802,0.000270802,0.000270802
62,650.285,0.49303,0.57907,0.9295,0.79278,0.87559,0.92287,0.81017,0.48311,0.62339,0.92572,0.000264199,0.000264199,0.000264199
63,661.863,0.47312,0.56296,0.93623,0.88363,0.89509,0.94635,0.84879,0.46998,0.50496,0.907,0.000257595,0.000257595,0.000257595
64,672.063,0.47086,0.57574,0.92857,0.87679,0.88004,0.9458,0.83795,0.50584,0.5608,0.92423,0.000250992,0.000250992,0.000250992
65,683.242,0.46486,0.53501,0.9206,0.87582,0.8969,0.92516,0.83008,0.45088,0.51911,0.90041,0.000244389,0.000244389,0.000244389
66,692.29,0.48653,0.55014,0.93567,0.91222,0.89293,0.92992,0.82874,0.47886,0.50852,0.90662,0.000237785,0.000237785,0.000237785
67,701.411,0.46937,0.50672,0.93791,0.89932,0.9378,0.9338,0.83459,0.45388,0.52153,0.9082,0.000231182,0.000231182,0.000231182
68,711.622,0.47048,0.58871,0.9295,0.87596,0.94269,0.93754,0.84346,0.47128,0.48885,0.90599,0.000224579,0.000224579,0.000224579
69,720.38,0.43978,0.50574,0.91435,0.9051,0.89694,0.9352,0.83972,0.44642,0.48979,0.89957,0.000217976,0.000217976,0.000217976
70,729.802,0.47439,0.52561,0.93318,0.8785,0.87835,0.92707,0.83262,0.48417,0.6005,0.91125,0.000211372,0.000211372,0.000211372
71,740.845,0.43255,0.51241,0.91741,0.8854,0.87843,0.92613,0.84126,0.4319,0.56835,0.8943,0.000204769,0.000204769,0.000204769
72,750.549,0.45349,0.5384,0.93545,0.90971,0.93479,0.93952,0.84698,0.43542,0.43974,0.89358,0.000198166,0.000198166,0.000198166
73,759.601,0.44501,0.48048,0.9238,0.91448,0.93521,0.9341,0.84332,0.4369,0.44052,0.89563,0.000191562,0.000191562,0.000191562
74,771.031,0.44486,0.52243,0.92619,0.89481,0.86911,0.92127,0.83586,0.4356,0.46069,0.88546,0.000184959,0.000184959,0.000184959
75,781.483,0.43724,0.51858,0.92692,0.89514,0.95399,0.94756,0.85487,0.43729,0.40958,0.89153,0.000178356,0.000178356,0.000178356
76,791.871,0.41614,0.48249,0.91049,0.92938,0.9353,0.95388,0.86956,0.44038,0.40914,0.89026,0.000171752,0.000171752,0.000171752
77,803.59,0.42984,0.54058,0.9195,0.91268,0.90423,0.93649,0.85228,0.44828,0.41688,0.89099,0.000165149,0.000165149,0.000165149
78,816.151,0.43905,0.5196,0.93075,0.92774,0.91304,0.94965,0.86411,0.42522,0.4086,0.89157,0.000158546,0.000158546,0.000158546
79,826.311,0.40597,0.45589,0.90778,0.89402,0.92579,0.92771,0.83904,0.44658,0.44351,0.91469,0.000151943,0.000151943,0.000151943
80,838.299,0.42508,0.4347,0.91035,0.83382,0.91801,0.93001,0.8369,0.45106,0.45839,0.92561,0.000145339,0.000145339,0.000145339
81,846.927,0.44405,0.48062,0.92366,0.91807,0.88057,0.92973,0.842,0.42951,0.45405,0.89438,0.000138736,0.000138736,0.000138736
82,857.236,0.42157,0.47334,0.91615,0.88474,0.95208,0.94822,0.85621,0.43765,0.4305,0.89901,0.000132133,0.000132133,0.000132133
83,867.296,0.43301,0.49607,0.92331,0.90193,0.93,0.9554,0.86583,0.43779,0.4136,0.89143,0.000125529,0.000125529,0.000125529
84,875.995,0.41195,0.49173,0.91582,0.91812,0.9541,0.95005,0.8679,0.43273,0.41173,0.89576,0.000118926,0.000118926,0.000118926
85,886.356,0.397,0.46503,0.91741,0.92135,0.9494,0.93904,0.85777,0.43304,0.42506,0.89426,0.000112323,0.000112323,0.000112323
86,896.475,0.40628,0.46026,0.91252,0.92008,0.94561,0.94251,0.8644,0.43833,0.4283,0.89304,0.00010572,0.00010572,0.00010572
87,907.032,0.38663,0.43548,0.90093,0.91268,0.93881,0.94833,0.86541,0.41554,0.4198,0.88303,9.91162e-05,9.91162e-05,9.91162e-05
88,916.631,0.42512,0.45971,0.91273,0.90081,0.94635,0.9481,0.86924,0.42866,0.4273,0.88617,9.25129e-05,9.25129e-05,9.25129e-05
89,927.048,0.38262,0.43885,0.90154,0.89049,0.93197,0.94277,0.85577,0.42954,0.42974,0.88574,8.59096e-05,8.59096e-05,8.59096e-05
90,935.701,0.39895,0.44114,0.91571,0.89898,0.92438,0.94937,0.86181,0.42354,0.44694,0.88813,7.93063e-05,7.93063e-05,7.93063e-05
91,948.582,0.27108,0.20662,0.80499,0.87839,0.92588,0.94843,0.86374,0.43501,0.44491,0.89311,7.2703e-05,7.2703e-05,7.2703e-05
92,958.295,0.26141,0.19783,0.80255,0.86864,0.9186,0.9486,0.86431,0.45913,0.46755,0.89905,6.60997e-05,6.60997e-05,6.60997e-05
93,971.087,0.24893,0.18609,0.7991,0.85718,0.94389,0.94967,0.86419,0.45125,0.47016,0.89927,5.94964e-05,5.94964e-05,5.94964e-05
94,980.153,0.24124,0.18204,0.81742,0.86497,0.929,0.95349,0.86048,0.45046,0.47684,0.89619,5.28931e-05,5.28931e-05,5.28931e-05
95,991.82,0.24014,0.18276,0.79728,0.87187,0.92856,0.95418,0.85956,0.44982,0.47016,0.89911,4.62898e-05,4.62898e-05,4.62898e-05
96,1001.49,0.24213,0.18061,0.80268,0.88077,0.93141,0.95017,0.85903,0.44718,0.44609,0.90097,3.96865e-05,3.96865e-05,3.96865e-05
97,1011.32,0.23225,0.17077,0.7976,0.88733,0.93623,0.94554,0.85577,0.45131,0.4396,0.90025,3.30832e-05,3.30832e-05,3.30832e-05
98,1019.88,0.23089,0.17308,0.81854,0.89918,0.93013,0.94064,0.85296,0.44346,0.43858,0.89613,2.64799e-05,2.64799e-05,2.64799e-05
99,1029.55,0.2308,0.18068,0.80284,0.89824,0.92675,0.94347,0.85485,0.43808,0.43628,0.89427,1.98766e-05,1.98766e-05,1.98766e-05
100,1038.94,0.21909,0.16774,0.79409,0.89791,0.92787,0.94307,0.85587,0.43967,0.43712,0.89411,1.32733e-05,1.32733e-05,1.32733e-05
