epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,10843.7,1.44907,1.46011,2.02981,0.82778,0.95418,0.94112,0.77861,1.29761,1.06189,2.01802,0.000462065,0.000462065,0.000462065
61,11019.5,1.462,1.61251,2.01222,0.8825,0.86758,0.92598,0.73727,1.4522,1.35635,2.07233,0.000451066,0.000451066,0.000451066
62,11197.9,1.42795,1.49888,2.01827,0.80781,0.8875,0.88994,0.73552,1.39457,1.36493,2.07418,0.000440067,0.000440067,0.000440067
63,11372.4,1.50021,1.48254,2.04263,0.83072,0.85898,0.86563,0.69244,1.42947,1.4854,2.07023,0.000429068,0.000429068,0.000429068
64,11547.2,1.45006,1.28782,1.99332,0.95768,0.80243,0.94691,0.77127,1.41589,1.13322,2.06232,0.000418069,0.000418069,0.000418069
65,11720.6,1.42098,1.41106,2.05218,0.94116,0.89932,0.95448,0.78248,1.32484,1.09484,2.0231,0.00040707,0.00040707,0.00040707
66,11901.5,1.51859,1.45116,2.09072,0.88436,0.90833,0.94131,0.7738,1.30901,1.16911,2.03769,0.000396071,0.000396071,0.000396071
67,12078.5,1.37858,1.38168,2.01267,0.89223,0.84885,0.92506,0.74372,1.35093,1.30659,2.07245,0.000385073,0.000385073,0.000385073
68,12254.2,1.4784,1.51499,2.06319,0.88776,0.79433,0.90977,0.74701,1.27409,1.38672,2.02291,0.000374074,0.000374074,0.000374074
69,12429,1.2666,1.26929,1.93416,0.87823,0.79374,0.90126,0.75007,1.2861,1.44196,2.02419,0.000363075,0.000363075,0.000363075
70,12601.6,1.34149,1.4421,1.90291,0.83076,0.87294,0.9071,0.74702,1.34453,1.26347,2.02321,0.000352076,0.000352076,0.000352076
71,12773.3,1.32317,1.29475,1.96624,0.86431,0.88759,0.91637,0.76681,1.28823,1.18812,1.98931,0.000341077,0.000341077,0.000341077
72,12947.3,1.38768,1.29609,1.9892,0.87888,0.81754,0.90972,0.74419,1.35861,1.20129,2.00841,0.000330078,0.000330078,0.000330078
73,13122.1,1.38619,1.32954,2.03536,0.81932,0.82262,0.88837,0.7231,1.35083,1.26204,2.0159,0.000319079,0.000319079,0.000319079
74,13298.1,1.23385,1.28528,1.86133,0.90095,0.86608,0.92881,0.75852,1.29467,1.20823,2.00785,0.00030808,0.00030808,0.00030808
75,13475.9,1.20836,1.20682,1.93798,0.94377,0.81954,0.92686,0.76622,1.29024,1.25414,2.00851,0.000297081,0.000297081,0.000297081
76,13650,1.2672,1.16496,1.93344,0.89355,0.83294,0.90432,0.74161,1.38052,1.35766,2.0423,0.000286083,0.000286083,0.000286083
77,13825,1.26177,1.36845,1.97348,0.90741,0.87976,0.92249,0.7746,1.21288,1.19126,1.99821,0.000275084,0.000275084,0.000275084
78,14000.9,1.14225,1.14775,1.90081,0.91563,0.76739,0.90691,0.76535,1.2405,1.23649,1.9906,0.000264085,0.000264085,0.000264085
79,14180.9,1.32568,1.36385,1.94918,0.89843,0.85407,0.9123,0.7475,1.32109,1.21101,2.01131,0.000253086,0.000253086,0.000253086
80,14360.2,1.15824,1.16514,1.93823,0.81035,0.84643,0.86232,0.72982,1.2559,1.29869,1.99963,0.000242087,0.000242087,0.000242087
81,14536.7,1.2986,1.27166,1.99317,0.84056,0.90006,0.87639,0.74184,1.27695,1.31076,2.00307,0.000231088,0.000231088,0.000231088
82,14710.2,1.29024,1.30274,1.99735,0.86383,0.84343,0.88315,0.73,1.29709,1.39107,2.0147,0.000220089,0.000220089,0.000220089
83,14883,1.36129,1.29155,2.02806,0.81085,0.85947,0.8805,0.73425,1.26872,1.38483,1.99721,0.00020909,0.00020909,0.00020909
84,15053.3,1.14885,1.06019,1.9139,0.89417,0.83447,0.89702,0.73982,1.28029,1.26971,2.00952,0.000198091,0.000198091,0.000198091
85,15226.2,1.09433,1.06166,1.89252,0.84253,0.88621,0.89119,0.73071,1.29328,1.30435,2.0286,0.000187092,0.000187092,0.000187092
