epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,891.587,2.04158,3.3551,2.62859,0.55205,0.63198,0.67822,0.54671,1.50683,2.21382,2.19959,0.00154982,0.00154982,0.00154982
77,902.224,2.04552,3.4346,2.65664,0.5969,0.62864,0.68051,0.55481,1.45676,2.14283,2.17027,0.00144161,0.00144161,0.00144161
78,913.89,2.05914,3.41446,2.64572,0.68053,0.67583,0.71802,0.58336,1.41475,2.00136,2.15211,0.00133695,0.00133695,0.00133695
79,925.728,1.92865,3.1584,2.53509,0.6103,0.75562,0.72408,0.5921,1.43848,2.0116,2.1864,0.00123596,0.00123596,0.00123596
80,937.667,1.9548,3.07854,2.5655,0.64063,0.79926,0.70396,0.58639,1.41242,2.08314,2.16049,0.00113873,0.00113873,0.00113873
81,947.929,2.05129,3.27933,2.63018,0.65711,0.76574,0.72318,0.60164,1.43444,2.03906,2.17496,0.00104537,0.00104537,0.00104537
82,959.537,1.95984,3.20774,2.56301,0.63625,0.71423,0.73039,0.5925,1.49886,1.99449,2.16418,0.000955951,0.000955951,0.000955951
83,971.675,2.0004,3.20504,2.62476,0.59885,0.77635,0.70041,0.56716,1.45538,2.03695,2.16243,0.000870577,0.000870577,0.000870577
84,983.228,1.97745,3.1787,2.59677,0.60184,0.70228,0.69616,0.5652,1.39801,1.99843,2.17539,0.000789327,0.000789327,0.000789327
85,994.048,1.94005,3.20108,2.57689,0.63625,0.74044,0.74024,0.60148,1.38646,1.94628,2.16689,0.000712282,0.000712282,0.000712282
86,1004.98,1.86044,3.08149,2.49356,0.64971,0.73009,0.75848,0.62475,1.37773,1.87579,2.14268,0.000639518,0.000639518,0.000639518
87,1016.65,1.84734,2.95716,2.49207,0.65883,0.72846,0.74784,0.62865,1.36857,1.86957,2.13354,0.000571106,0.000571106,0.000571106
88,1028.46,1.9447,3.06731,2.55587,0.68639,0.69844,0.73365,0.61309,1.34457,1.87925,2.13078,0.000507115,0.000507115,0.000507115
89,1040.23,1.84897,3.02361,2.49525,0.72156,0.68373,0.74294,0.61923,1.31138,1.8567,2.11808,0.000447606,0.000447606,0.000447606
90,1051.64,1.86929,3.11246,2.51868,0.75638,0.67772,0.74478,0.62072,1.31537,1.81646,2.11103,0.00039264,0.00039264,0.00039264
91,1064.67,1.37441,2.09735,2.14922,0.76792,0.68633,0.74303,0.61932,1.35378,1.84967,2.12445,0.00034227,0.00034227,0.00034227
92,1075.93,1.40276,2.05431,2.16082,0.79204,0.68391,0.76411,0.63536,1.35267,1.84169,2.12007,0.000296546,0.000296546,0.000296546
93,1087.41,1.41069,2.0637,2.1635,0.7816,0.68364,0.77533,0.64519,1.34387,1.82339,2.1136,0.000255513,0.000255513,0.000255513
94,1098.76,1.39652,2.02725,2.19606,0.75471,0.69572,0.78127,0.6475,1.35128,1.80342,2.10659,0.000219212,0.000219212,0.000219212
95,1109.26,1.30079,1.92988,2.09165,0.70312,0.7823,0.77717,0.64517,1.35418,1.80455,2.1159,0.000187678,0.000187678,0.000187678
96,1120.15,1.33641,2.04243,2.1211,0.70886,0.77725,0.77589,0.64837,1.34177,1.80001,2.11779,0.000160943,0.000160943,0.000160943
97,1131.89,1.31971,1.92735,2.10163,0.70458,0.78878,0.77775,0.64802,1.33839,1.78468,2.11345,0.000139032,0.000139032,0.000139032
98,1143.34,1.34552,1.93467,2.16323,0.7015,0.7845,0.78191,0.65191,1.33017,1.75109,2.11114,0.000121968,0.000121968,0.000121968
99,1154.16,1.31251,1.93953,2.12786,0.68472,0.77095,0.77695,0.64721,1.31505,1.75243,2.10608,0.000109768,0.000109768,0.000109768
100,1164.5,1.30149,1.84161,2.11604,0.70447,0.74819,0.778,0.64882,1.30818,1.74271,2.10721,0.000102443,0.000102443,0.000102443
