epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,755.997,1.12653,1.3988,1.9362,0.85529,0.88815,0.93555,0.82831,1.03912,1.1336,1.84801,0.000303818,0.000303818,0.000303818
57,770.354,1.22581,1.53943,1.9771,0.88862,0.83832,0.89934,0.79582,1.06189,1.14334,1.89683,0.000297215,0.000297215,0.000297215
58,782.347,1.21132,1.50211,1.976,0.88679,0.80648,0.89263,0.7779,1.06427,1.20076,1.90155,0.000290612,0.000290612,0.000290612
59,794.263,1.19737,1.45774,1.95507,0.82693,0.81301,0.88635,0.7818,0.9652,1.26816,1.83605,0.000284009,0.000284009,0.000284009
60,806.974,1.09579,1.3559,1.9308,0.85734,0.82895,0.90762,0.79875,1.01959,1.18028,1.86376,0.000277405,0.000277405,0.000277405
61,819.79,1.15944,1.4476,1.95283,0.86972,0.83999,0.9147,0.81777,0.99683,1.02408,1.86356,0.000270802,0.000270802,0.000270802
62,832.482,1.14049,1.29398,1.91401,0.8929,0.80804,0.91119,0.79673,1.05376,1.13297,1.86454,0.000264199,0.000264199,0.000264199
63,845.364,1.13658,1.3704,1.94216,0.84973,0.89221,0.92341,0.82642,1.00747,1.08001,1.8684,0.000257595,0.000257595,0.000257595
64,858.279,1.15441,1.49831,1.93665,0.82638,0.88532,0.93697,0.83173,0.97436,1.45299,1.83784,0.000250992,0.000250992,0.000250992
65,872.333,1.1264,1.30442,1.9122,0.8711,0.88833,0.94078,0.81771,1.02205,1.00015,1.86989,0.000244389,0.000244389,0.000244389
66,884.87,1.12959,1.35941,1.9274,0.82881,0.83225,0.90196,0.78307,1.09381,1.10426,1.93675,0.000237785,0.000237785,0.000237785
67,894.852,1.113,1.23492,1.96448,0.87505,0.8761,0.9262,0.81615,1.03254,1.02315,1.89096,0.000231182,0.000231182,0.000231182
68,907.354,1.13024,1.39565,1.92422,0.84801,0.88569,0.92349,0.8174,0.95983,1.07015,1.84994,0.000224579,0.000224579,0.000224579
69,921.212,1.04239,1.14357,1.88309,0.82425,0.90895,0.92659,0.80747,1.05228,1.08901,1.9141,0.000217976,0.000217976,0.000217976
70,933.625,1.10823,1.22971,1.93455,0.86294,0.90122,0.92588,0.81891,1.06964,1.05107,1.91172,0.000211372,0.000211372,0.000211372
71,946.401,1.0436,1.26024,1.91766,0.84497,0.87801,0.91166,0.80078,1.05222,1.13851,1.87303,0.000204769,0.000204769,0.000204769
72,959.12,1.07316,1.28349,1.94333,0.82887,0.90587,0.92542,0.80935,0.99583,1.03809,1.88057,0.000198166,0.000198166,0.000198166
73,971.537,1.05674,1.18793,1.9295,0.88099,0.88694,0.91799,0.81943,0.94491,1.07996,1.84404,0.000191562,0.000191562,0.000191562
74,984.315,1.07218,1.30392,1.91914,0.92601,0.87766,0.93023,0.82024,0.92212,0.98921,1.82791,0.000184959,0.000184959,0.000184959
75,996.639,1.02807,1.23138,1.91136,0.90386,0.91598,0.95048,0.84474,0.91156,0.82536,1.80086,0.000178356,0.000178356,0.000178356
